Address;Name;Id;Size;Comment
"$1C63EA";"ind. Moment bei fehlende Getriebe Botschaften";"KFMGES";"5x5";""
"$1CB054";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_0_A";"8x8";""
"$1CB0F8";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_1_A";"8x8";""
"$1CB19C";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_2_A";"8x8";""
"$1CB240";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_3_A";"8x8";""
"$1CB2E4";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_4_A";"8x8";""
"$1CB388";"Delta-Moment für Gradientenbegrenzung";"KFMIFABG_5_A";"8x8";""
"$1CB424";"Delta-Moment für Gradientenbegrenzung bei offener Wandlerkupplung";"KFMIFABGWK";"4x8";""
"$1CB47E";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_0_A";"8x8";""
"$1CB518";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_1_A";"8x8";""
"$1CB5B2";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_2_A";"8x8";""
"$1CB64C";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_3_A";"8x8";""
"$1CB6E6";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_4_A";"8x8";""
"$1CB780";"Indiziertes Fahrerwunschmoment für Füllungspfad bei Lastschlagdämpfung";"KFMIFALS_5_A";"8x8";""
"$1CB820";"Startwert indiziertes Moment für Lastschlagdämpfung";"KFMILSD_0_A";"8x6";""
"$1CB8A0";"Startwert indiziertes Moment für Lastschlagdämpfung";"KFMILSD_1_A";"8x6";""
"$1CB920";"Startwert indiziertes Moment für Lastschlagdämpfung";"KFMILSD_2_A";"8x6";""
"$1E0254";"Minimales Schubmoment";"KFMIMN_0_A";"8x8";""
"$1E02EE";"Minimales Schubmoment";"KFMIMN_1_A";"8x8";""
"$1E0388";"Minimales Schubmoment";"KFMIMN_2_A";"8x8";""
"$1CD0C4";"Kennfeld optimales Motormoment";"KFMIOP";"11x16";""
"$1CD0C4";"Kennfeld optimales Motormoment";"KFMIOP";"11x16";""
"$1CD0C4";"Kennfeld optimales Motormoment";"KFMIOP";"11x16";""
"$1CD0C4";"Kennfeld optimales Motormoment";"KFMIOP";"11x16";""
"$1CA406";"Kennfeld optimales Motormoment für Schichtbetrieb";"KFMIOPS";"11x16";""
"$1CA406";"Kennfeld optimales Motormoment für Schichtbetrieb";"KFMIOPS";"11x16";""
"$1CC99C";"Kennfeld für Berechnung Sollfüllung";"KFMIRL";"12x16";""
"$1CC99C";"Kennfeld für Berechnung Sollfüllung";"KFMIRL";"12x16";""
"$1DC18D";"drehzahl-/höhenabhängiger Offset auf MISALUN/KLMISALULL";"KFMISALFHO";"2x5";""
"$1DC1A3";"drehzahl-/temperaturabhängiger Offset auf Nulllastkennlinie";"KFMISALTMT";"4x6";""
"$1C3C06";"Kennfeld optimales Motormoment im Befehlstest";"KFMI_UC";"8x8";""
"$1C2FC4";"Kennfeld optimales Motormoment in der Funktionsüberwachung";"KFMI_UM";"8x8";""
"$1CFA2C";"ML-Schwelle für B_minflr-Diagnose HFM/HLM";"KFMLDMN";"9x8";""
"$1C4A62";"ML-Schwelle für B_maxflr-Diagnose HFM/HLM";"KFMLDMX";"9x8";""
"$1CD5FF";"Max. mittl. Luftmassendurchsatz bis Diagnoseabfrage Thermostat";"KFMLMTHOVM";"5x5";""
"$1CD624";"Kennfeld minimaler mittl. Luftmassendurchsatz bis Diagnoseabfrage Thermostat";"KFMLMTHUVM";"5x5";""
"$1C9D49";"Kennfeld für mehr zulässiges Moment während Katheizen";"KFMMKH";"8x8";""
"$1C4102";"Kennfeld für mehr zulässiges Moment während Katheizen im Befehlstest";"KFMMKH_UC";"8x8";""
"$1C329A";"Kennfeld für mehr zulässiges Moment während Katheizen";"KFMMKH_UM";"8x8";""
"$1DC248";"Kennfeld für Aussetzermodi und deren Parameter";"KFMODI";"8x6";""
"$1C9D89";"Kennfeld für Offset-Toleranz in Abhängigkeit vom zulässigen Moment (Ebene 1)";"KFMOF";"8x8";""
"$1C4142";"Kennfeld für Offset-Toleranz abhängig vom zulässigen Moment im Befehlstest";"KFMOF_UC";"8x8";""
"$1C32DA";"Kennfeld für Offset-Toleranz in Abhängigkeit vom zulässigen Moment";"KFMOF_UM";"8x8";""
"$1DFDD3";"LLR: Basis Momentenreserve im LL und ll-nahem Bereich";"KFMRES";"4x6";""
"$1DFDEB";"LLR: Basis Momentenreserve im LL und LL-nahem Bereich bei B_fs=1";"KFMRESFS";"4x6";""
"$1DFE03";"LLR: Basis Momentenreserve im LL und ll-nahem Bereich,ausgekuppelt";"KFMRESK";"4x6";""
"$1DFE1B";"Momentenreserve bei Kat.heizen";"KFMRESKH";"4x6";""
"$1DFE33";"Momentenreserve im nicht Leerlauf";"KFMRESNL";"4x6";""
"$1DFE4B";"Momentreserve abhängig von tans";"KFMRESTA";"4x4";""
"$1C4F88";"Kennfeld normierter Massenstrom über DK abh. von DK-Winkel und Druckverhältnis";"KFMSNWDKVP";"8x16";""
"$1C4F88";"Kennfeld normierter Massenstrom über DK abh. von DK-Winkel und Druckverhältnis";"KFMSNWDKVP";"8x16";""
"$1D0606";"Normierter Soll-Luftmassenstrom überkritisch Drehzahlkorrektur";"KFMSUDKN";"4x12";""
"$1CDB50";"Kennfeld Nachlaufzeit bei Nachtriggerung";"KFNL2TUM";"5x5";""
"$1CF448";"Drehzahlschwelle für Adaption I-Begrenzung";"KFNLDIAPU";"2x2";""
"$1E0B45";"Drehzahlverlauf nach Start";"KFNLLNST";"6x6";""
"$1CDB9A";"Kennfeld Nachlaufzeit";"KFNLTKV";"5x5";""
"$1CDBE4";"Kennfeld Nachlaufzeit aus TUM / TMOT";"KFNLTUM";"5x5";""
"$1CDC2E";"Kennfeld: Bestimmung der Dauer des Nachlaufs der Zusatzwasserpumpen";"KFNLZWP";"5x5";""
"$1DE168";"I-Anteil des NMAX-Reglers";"KFNMAXKI";"8x4";""
"$1DE188";"P-Anteil des NMAX-Reglers";"KFNMAXKP";"8x4";""
"$1D7425";"Nachstartanhebung";"KFNSA";"3x6";""
"$1D40AA";"Kennfeld für Drehzahlabsteuerung während Katheizen";"KFNSKHLL";"4x8";""
"$1C6FD8";"Wichtung  Nachstartanhebung höhenabhängiger Anteil";"KFNSRLHO";"6x8";""
"$1D7934";"Drehzahlschwelle für STADAP aktiv";"KFNSTAMX";"4x4";""
"$1C6CD1";"Wichtung Nachstartanhebung";"KFNSWRL";"6x8";""
"$1D8A68";"Solldruck in Abhängigkeit der HDP-Temperatur";"KFNTBKS";"8x10";""
"$1D0C21";"Festlegung des Adaptionsbereichs für Flankenadaption Phasensensor Einlass";"KFNWADE";"4x4";""
"$1D0C3B";"Festlegung des Adaptionsbereichs für Erste Flankenadaption Phasensensor Einlass";"KFNWADGE";"4x4";""
"$1D21B4";"Wiedereinsetzdrehzahlkennfeld";"KFNWEGM_0_A";"8x5";""
"$1D21DC";"Wiedereinsetzdrehzahlkennfeld";"KFNWEGM_1_A";"8x5";""
"$1D2204";"Wiedereinsetzdrehzahlkennfeld";"KFNWEGM_2_A";"8x5";""
"$1D0D7C";"Kennfeld für Nockenwellenspreizung bei Katheizen (Einlaß)";"KFNWKHE";"12x16";""
"$1D0EFC";"Kennfeld für Nockenwellenspreizung bei Katheizen kalter Motor (Einlaß)";"KFNWKHKE";"12x16";""
"$1D107C";"Kennfeld für Nockenwellenspreizung bei Katheizen und B_ll (Einlaß)";"KFNWKHLLE";"5x5";""
"$1D10AE";"Kennfeld für Nockenwellenspreizung bei Katheizen und B_ll kalter Motor (Einlaß)";"KFNWKHLLKE";"5x5";""
"$1D10E0";"Sollwinkel Nockenwelle  bei klopfender Verbrennung Einlaß";"KFNWKRE";"12x16";""
"$1D1260";"Kennfeld für Nockenwellenspreizung im Leerlauf (Einlaß)";"KFNWLLE";"5x5";""
"$1D1B38";"Kennfeld D-Anteil Nockenwellenregler Einlaß";"KFNWRDE";"6x6";""
"$1D1B80";"Kennfeld P-Anteil Nockenwellenregler Einlaß";"KFNWRPE";"6x6";""
"$1D1BC8";"Kennfeld I-Anteil Nockenwellenregler Einlaß";"KFNWRSIE";"6x6";""
"$1D1292";"Kennfeld für Nockenwellenspreizung (Einlaß)";"KFNWSE";"12x16";""
"$1D1424";"Faktor Übergang von Kalt- auf Warm-Kennfelder bei Nockenwellensollwinkeln Einlaß";"KFNWTME";"4x6";""
"$1D143C";"Kennfeld für Nockenwellenspreizung im Warmlauf (Einlaß)";"KFNWWLE";"12x16";""
"$1D15BC";"Kennfeld für Nockenwellenspreizung im Warmlauf bei B_ll (Einlaß)";"KFNWWLLE";"5x5";""
"$1D520A";"Kennfeld Sauerstoff-Speicherfähigkeit eines neuen Hauptkatalysators";"KFOSCHN";"8x8";""
"$1D5C98";"Kennfeld Grenzkatalysators-Sauerstoffspeicherfähigkeit, temperatur- und luftmass";"KFOSCTM_0_A";"8x8";""
"$1D5D3C";"Kennfeld Grenzkatalysators-Sauerstoffspeicherfähigkeit, temperatur- und luftmass";"KFOSCTM_1_A";"8x8";""
"$1DDB3E";"Obere Schwelle für mkar für Initialisierung AR-Funktion";"KFOSMKAR_0_A";"6x6";""
"$1DDBA2";"Obere Schwelle für mkar für Initialisierung AR-Funktion";"KFOSMKAR_1_A";"6x6";""
"$1CBBD0";"Relatives Fahrerwunschmoment aus Fahrpedal";"KFPED_0_A";"12x16";""
"$1CBD50";"Relatives Fahrerwunschmoment aus Fahrpedal";"KFPED_1_A";"12x16";""
"$1CBED0";"Relatives Fahrerwunschmoment aus Fahrpedal für kleine Geschwindigkeiten";"KFPEDL_0_A";"12x16";""
"$1CC050";"Relatives Fahrerwunschmoment aus Fahrpedal für kleine Geschwindigkeiten";"KFPEDL_1_A";"12x16";""
"$1CC1D0";"Relatives Fahrerwunschmoment aus Fahrpedal für kleine Geschwindigkeiten";"KFPEDL_2_A";"12x16";""
"$1CC350";"Relatives Fahrerwunschmoment aus Fahrpedal für Rückwärtsgang";"KFPEDR";"12x16";""
"$1CE028";"Grundladedruck  für Basishöhe (Umgebungsdruck)";"KFPLGUB";"8x8";""
"$1D8FB6";"Sollwert Raildruck in Betriebsart Homogen-Klopfschutz";"KFPRSOLHKS";"8x8";""
"$1D9036";"Sollwert Raildruck im Homogenmagerbetrieb";"KFPRSOLHMM";"8x8";""
"$1D90B6";"Sollwert Raildruck im Homogenbetrieb";"KFPRSOLHOM";"8x8";""
"$1D9136";"Sollwert Raildruck bei Katheizen";"KFPRSOLKH";"8x8";""
"$1D91B6";"Offset für Sollwert Raildruck im Schicht- und Homogenbetrieb";"KFPRSOLOFF";"8x8";""
"$1D9236";"Sollwert Raildruck im Schichtbetrieb";"KFPRSOLSCH";"8x8";""
"$1D8EB6";"Staudruck MSV bei  HDP2-Systemen";"KFPRSTAU";"3x5";""
"$1D07F2";"Maximal zulässiger Saugrohrdruck für Betriebsart homogen mager";"KFPSMXHMM";"8x8";""
"$1D0896";"Maximal zulässiger Saugrohrdruck für Betriebsart homogen schicht";"KFPSMXHOS";"8x8";""
"$1D0948";"Androsselungskennfeld für Applikation";"KFPSMXRKAP";"12x11";""
"$1D0A82";"Maximal zulässiger Saugrohrdruck für Betriebsart schicht";"KFPSMXSCH";"12x11";""
"$1D8B22";"Kennfeld für Wichtung des Solldrucks im Start und in der Nachstartphase erweiter";"KFPSNSE";"8x8";""
"$1D52BC";"Kennfeld Druckverhältnis über Turbine";"KFPVTMSV";"8x6";""
"$1C9DC9";"Kennfeld für rel. zul.  Moment aus der Pedalstellung in der Momentenbegrenzung";"KFPZU_0_A";"8x8";""
"$1C9E09";"Kennfeld für rel. zul.  Moment aus der Pedalstellung in der Momentenbegrenzung";"KFPZU_1_A";"8x8";""
"$1C3E08";"Kennfeld 0 für rel. zul. Moment aus der Pedalstellung im Befehlstest";"KFPZU0_UC";"8x8";""
"$1C3114";"Kennfeld 0 für rel. zul. Moment aus der Pedalstellung in der Momentenüberwachung";"KFPZU0_UM";"8x8";""
"$1C3E48";"Kennfeld 1 für rel. zul. Moment aus der Pedalstellung im Befehlstest";"KFPZU1_UC";"8x8";""
"$1C3154";"Kennfeld 1 für rel. zul. Moment aus der Pedalstellung in der Momentenüberwachung";"KFPZU1_UM";"8x8";""
"$1CDC71";"Kühlleistungsanforderung vom Motorraum";"KFQMRA";"5x5";""
"$1CD861";"Kennfeld Lüfterdrehzahl zur Abfuhr des Wärmeüberschusses Lüfter 1";"KFQNLUE1";"6x6";""
"$1CD893";"Kennfeld Lüfterdrehzahl zur Abfuhr des Wärmeüberschusses Lüfter 2";"KFQNLUE2";"6x6";""
"$1CD8C3";"Kennfeld P-Anteil Regler Lüfteransteuerung";"KFQTKWP";"5x5";""
"$1CD8E8";"Kennfeld Wärmestrom ECC in °C";"KFQVAC";"5x5";""
"$1CD90D";"Kennfeld Wärmestrom erhöhter Kältebedarf";"KFQVKOM";"5x5";""
"$1D7FED";"Zeitkonstante für fra-Integrator";"KFRA";"4x1";""
"$1D8002";"Füllungabhängige Integrationsteigung für FRAT";"KFRAT";"5x1";""
"$1CF3C0";"Offset für I-Anteilbegrenzung LDRPID";"KFRBGOF";"6x4";""
"$1D5C37";"Kennfeld für Nernst-Innenwiderstand hinter Kat";"KFRINH";"3x5";""
"$1D3C52";"Minimale Last für Abgastemperaturregelung";"KFRLATR";"5x5";""
"$1C2F3F";"Kennfeld für rl - Berechnung aus Drosselklappenwinkel in der Funktionsüberwachg";"KFRLIP_UM";"8x8";""
"$1D02F8";"Map for RL  limit";"KFRLLIM";"12x5";""
"$1D0390";"minimale Füllung im befeuerten Betrieb";"KFRLMN";"12x5";""
"$1D0428";"KFRLMNSAKT";"KFRLMNSAKT";"12x5";""
"$1D04C0";"Kennfeld minimale Füllung im Schub";"KFRLMNSAN";"12x5";""
"$1C54B4";"minimale Luft für Schichtbetrieb";"KFRLMNSCH";"8x8";""
"$1DFC76";"Radwunschmoment Sollwertvorgabe Palkennfeld";"KFRWS";"11x11";""
"$1C436E";"Schwelle für dynamische Schubumluftventilsteuerung aktiv";"KFSDLDSUA";"16x6";""
"$1D6A2A";"Kennfeld Offset Sollwert Standardabweichung Laufunruhe";"KFSDLUSDMR";"4x6";""
"$1D6A62";"Kennfeld Sollwert Standardabweichung Laufunruhe bei LBK 100%";"KFSDLUSLBK";"12x6";""
"$1D6ACA";"Kennfeld Sollwert Standardabweichung Laufunruhe";"KFSDLUSOL";"12x6";""
"$1D7702";"Wichtung Startfaktor Höhenabhängigkeit";"KFSTHO";"4x6";""
"$1C4460";"Schwelle Verdichterdruckverhältnis für LDR Umluftventilsteuerung";"KFSVDLDUVP";"16x16";""
"$1D9909";"Schwelle der ZW-Spätverstellungen für ZW-Kennfeldumschaltung";"KFSWKFZK";"12x16";""
"$1D99C9";"Schwelle der ZW-Spätverstellungen für Rückschalten auf Grundkennfeld";"KFSWKFZKR";"12x16";""
"$1D96F2";"Schließzeitkorrektur in Abhängigkeit von UB";"KFSZDUB";"16x7";""
"$1D66B8";"Schwelle für Zeitkonstante bei Filterung Anfettung auf Fahrerwunsch";"KFSZKLAMFA_0_A";"8x6";""
"$1D6718";"Schwelle für Zeitkonstante bei Filterung Anfettung auf Fahrerwunsch";"KFSZKLAMFA_1_A";"8x6";""
"$1D87E6";"MSV Pulslänge in Abhängigkeit der Batteriespannung und der Motordrehzahl";"KFTAMSV";"6x11";""
"$1CE3E0";"Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARX_0_A";"10x12";""
"$1CE4D0";"Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARX_1_A";"10x12";""
"$1CE5C0";"Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARX_2_A";"10x12";""
"$1CE6B0";"Basiswerte Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARXB_0_A";"10x12";""
"$1CE7A0";"Basiswerte Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARXB_1_A";"10x12";""
"$1CE890";"Basiswerte Kennfeld Maximalfuellung Tans Korrekturfaktor";"KFTARXB_2_A";"10x12";""
"$1CE980";"Kennfeld Maximalfuellung Tans Korrekturfaktor bei Dauerklopfen";"KFTARXZK_0_A";"10x12";""
"$1CEA70";"Kennfeld Maximalfuellung Tans Korrekturfaktor bei Dauerklopfen";"KFTARXZK_1_A";"10x12";""
"$1CEB60";"Kennfeld Maximalfuellung Tans Korrekturfaktor bei Dauerklopfen";"KFTARXZK_2_A";"10x12";""
"$1D0D06";"Entprellzeit für Setzen des Fehlers für unplausible Stellung Einlaßnockenwelle";"KFTDDNWNPE";"5x4";""
"$1D84A4";"Kennfeld Sollkraftstoffanteil bei Regenerierung im Homogenbetrieb";"KFTEKAH";"4x4";""
"$1D84B4";"Kennfeld sollkraftstoffanteil bei Regenerierung in HMM";"KFTEKAHM";"4x4";""
"$1D84C4";"Kennfeld Sollkraftstoffanteil bei Regenerierung im Schichtbetrieb";"KFTEKAS";"4x4";""
"$1D949C";"Kennfeld Temperatureintrag in den Kraftstoff im HD-Rail durch den Motor";"KFTEMOTR";"8x8";""
"$1D8BBA";"Kennfeld Temperatureintrag in den Tank";"KFTETK";"5x5";""
"$1D9372";"Kennfeld Filterzeitkonstante Temperaturmodell Kraftstoff im HD-Rail";"KFTEULR";"6x6";""
"$1D8108";"Kennfeld Periodendauer TEV";"KFTEVP";"9x5";""
"$1CDC9C";"Kennfeld Solltemperatur KW-Ausgang abh. von nmot und rk_w";"KFTKANRK";"5x5";""
"$1CDCB6";"Korrekturkennfeld für die Kühleraustritt-Solltemperatur-Berechnung";"KFTKAOFF";"5x5";""
"$1CD932";"Kennfeld für Solltemperatur Kühlwasserausgang";"KFTKASO";"5x5";""
"$1CDCDB";"Kennfeld zur Bewertung der TKA-Solltemp.";"KFTKATU";"5x5";""
"$1DABCA";"Zeitangabe für Frühverstellung Klopfregelung";"KFTKRVFN";"4x16";""
"$1DAC76";"Zeitangabe für schnelle Frühverstellung der KR";"KFTKRVFSN";"4x16";""
"$1D6582";"Kennfeld Verzögerungszeit bis Lambda Fahrerwunsch aktiv";"KFTLAFA_0_A";"8x6";""
"$1D65B2";"Kennfeld Verzögerungszeit bis Lambda Fahrerwunsch aktiv";"KFTLAFA_1_A";"8x6";""
"$1D65FA";"Maximalzeit für Aktivierung der dynamischen Fahrerwunsch-Betriebsart";"KFTMFADMX";"10x12";""
"$1CDD06";"Kennfeld";"KFTMOTKR";"5x5";""
"$1CD57C";"Kennfeld Unterdrückungszeit des Kompressors nach dem Start";"KFTNSTKO";"2x4";""
"$1DC37B";"Erwärmung Einfluss Relative Luftfüllung und Geschwindigkeit (Modell Öltemperatur";"KFTOSPMVRL";"5x5";""
"$1D978C";"Schließzeitkennfeld";"KFTSRL";"10x9";""
"$1CDD2E";"Kennfeld benötigtes Tastverhältnis für ETR";"KFTVETR";"6x6";""
"$1D8283";"Kennfeld: Lambda-Regler nach dieser Zeit auf Referenzwert zurücksetzen";"KFTVFRR";"3x4";""
"$1D48BE";"Verzögerungszeit Lambdasoll Bauteileschutz f(nmot,dlambts_w)";"KFTVLAMBTS";"8x6";""
"$1D493C";"Verzögerungszeit Lambdasoll Bauteileschutz f(nmot,rl)";"KFTVLBTS";"8x12";""
"$1CF60B";"Kennfeld Tastverhältnisersatzwert für LDR";"KFTVLDRE";"4x8";""
"$1CDD60";"Umsetzung Lüfterdrehzahl in Tastverhältnis Lüfter 1";"KFTVLU1";"6x6";""
"$1CD955";"Ersatzwert Tastverhältnis Lüfter 1";"KFTVLU1EW";"4x4";""
"$1CDD92";"Umsetzung Lüfterdrehzahl in Tastverhältnis Lüfter 1";"KFTVLU2";"6x6";""
"$1CD96F";"Ersatzwert Tastverhältnis Lüfter 1";"KFTVLU2EW";"4x4";""
"$1CDDC4";"Tastverhältnis Lüfter 1 im Nachlauf";"KFTVNL1";"6x6";""
"$1CDDF6";"Tastverhältnis Lüfter 2 im Nachlauf";"KFTVNL2";"6x6";""
"$1C581D";"Verzögerungszeit für Schubabschalten";"KFTVSA";"8x5";""
"$1D8140";"Kennfeld Verzugszeit Tankentlüftungsventil";"KFTVTEV";"3x6";""
"$1D7CC2";"Zeitkonstante für Korrekturwinkel Beginn 1. Saugrohr-ES warm in der EA HO1";"KFTWBHDY";"8x10";""
"$1D6264";"Periodendauer zur Erkennung Feinstleck (>=0,5mm) bei Testeranforderung";"KFTXFTA";"4x4";""
"$1D1CBB";"Betriebspunktabhängige Umschaltvariante";"KFUMVAR";"8x8";""
"$1D6006";"Sondenspannungssollwert für Regelung hinter Kat. (statt KFUSRHK für Variantenk.)";"KFUSHK";"6x6";""
"$1D7759";"Faktor Verzögerungsabmagerung Direkteinspritzung";"KFVADE";"7x9";""
"$1E0418";"Gewichtungskennfeld für Reibmomentenaufsteuerung";"KFVERST_0_A";"3x3";""
"$1E043A";"Gewichtungskennfeld für Reibmomentenaufsteuerung";"KFVERST_1_A";"3x3";""
"$1E045C";"Gewichtungskennfeld für Reibmomentenaufsteuerung";"KFVERST_2_A";"3x3";""
"$1DDC06";"Verstarkungsgrenze für AR-Eingriff.  Verstarkungsgrenze für AR-Eingriff";"KFVGDMAR_0_A";"6x6";""
"$1DDC6A";"Verstarkungsgrenze für AR-Eingriff.  Verstarkungsgrenze für AR-Eingriff";"KFVGDMAR_1_A";"6x6";""
"$1DDEAC";"Maximalgeschwindigkeit aus Motortemperatur und Umgebungstemperatur";"KFVMAXTMTU";"5x5";""
"$1DDEF6";"Maximalgeschwindigkeit aus Öltemperatur und Umgebungstemperatur";"KFVMAXTOTU";"5x5";""
"$1DEA72";"Geschwindigkeits-Offset für FGR-Regler";"KFVOFFS_0_A";"8x6";""
"$1DEAF2";"Geschwindigkeits-Offset für FGR-Regler";"KFVOFFS_1_A";"8x6";""
"$1DEB72";"Geschwindigkeits-Offset für FGR-Regler";"KFVOFFS_2_A";"8x6";""
"$1CE0C8";"Max. zulässiges Druckverhältnis DK für ldra Diagnose";"KFVPDKLD";"12x10";""
"$1CF4B0";"Solldruckverhältnis DK im Stationärbetrieb";"KFVPDKSE";"8x12";""
"$1C6348";"Kennfeld zur Berechnung der Ladedruckanzeige aus vrlmx und nmot_w";"KFVRLMX";"4x4";""
"$1D94DC";"Kennfeld Steigungsanteil für stationäre Volumenberechnung in der VSTMSV";"KFVSTVG";"6x8";""
"$1D953C";"Kennfeld Offset für stationäre Volumenberechnung in der VSTMSV";"KFVSTVO";"6x8";""
"$1D79A7";"Winkel Beginn 1.Saughub-ES in EA HK2";"KFWBHK2S1";"8x8";""
"$1D79E7";"Winkel Beginn 1.Saughub-ES warm in den EA HO1 bei Ladungsbewegung>Schwelle, erwe";"KFWBHO1SLE";"12x12";""
"$1D7A87";"maximaler Winkel Beginn 1. Saughub-ES in EA ho1";"KFWBHO1SMX";"6x8";""
"$1D7AC5";"Winkel Beginn 1.Saughub-ES während dem Start in der EA ho1";"KFWBHO1SS";"6x6";""
"$1D7AE9";"Winkel Beginn 1.Saughub-ES warm in den EA HO1, erweiterter Wertebereich";"KFWBHO1SWE";"12x12";""
"$1D7B87";"Winkel Beginn 1.Saughub-ES Start in der EA ho1 für Wiederholkaltstart";"KFWBHO1SWS";"6x6";""
"$1D7BAB";"Winkel Beginn 1.Saughub-ES in EA HP2";"KFWBHP2S1";"8x8";""
"$1D019C";"Drosselklappen-Sollwinkel";"KFWDKMSNVP";"8x16";""
"$1D019C";"Drosselklappen-Sollwinkel";"KFWDKMSNVP";"8x16";""
"$1D019C";"Drosselklappen-Sollwinkel";"KFWDKMSNVP";"8x16";""
"$1D7BEB";"Winkel Ende 1.Kompressionshub-ES in der EA hk2";"KFWEHK2K1";"8x8";""
"$1D7C2B";"Winkel Ende 1.Kompressionshub-ES in der EA hp2";"KFWEHP2K1";"8x8";""
"$1C806A";"Offsetwinkel-Korrektur für Winkel Einspritzabbruch";"KFWESABRGM";"8x6";""
"$1C7D34";"Faktor Wiederholkaltstart zur Reduzierung der Startmenge";"KFWKSTAB";"4x4";""
"$1C7134";"Wichtungskennfeld Kaltstart";"KFWKSTN";"4x4";""
"$1C7160";"Wichtungskennfeld Kaltstart";"KFWKSTT_0_A";"14x12";""
"$1C7224";"Wichtungskennfeld Kaltstart";"KFWKSTT_1_A";"14x12";""
"$1C72E8";"Wichtungskennfeld Kaltstart";"KFWKSTT_2_A";"14x12";""
"$1C73AC";"Wichtungskennfeld Kaltstart";"KFWKSTT_3_A";"14x12";""
"$1C7470";"Wichtungskennfeld Kaltstart";"KFWKSTT_4_A";"14x12";""
"$1C7534";"Wichtungskennfeld Kaltstart";"KFWKSTT_5_A";"14x12";""
"$1C75F8";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_0_A";"14x12";""
"$1C76BC";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_1_A";"14x12";""
"$1C7780";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_2_A";"14x12";""
"$1C7844";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_3_A";"14x12";""
"$1C7908";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_4_A";"14x12";""
"$1C79CC";"Wichtungskennfeld Hochdruckstart";"KFWKSTTHDR_5_A";"14x12";""
"$1C7008";"Kennfeld für Höhenabhängigkeit des Warmlauffaktors";"KFWLFHO";"6x4";""
"$1D538E";"Kennfeld für Wärmemengen-Schwellwert Taupunktende Abgas";"KFWMABG";"10x10";""
"$1D5456";"Kennfeld für Wärmemengen-Schwellwert Taupunktende hinter Vorkat";"KFWMFK";"10x10";""
"$1CA8EF";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_0_A";"4x4";""
"$1CA909";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_1_A";"4x4";""
"$1CA923";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_2_A";"4x4";""
"$1CA93D";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_3_A";"4x4";""
"$1CA957";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_4_A";"4x4";""
"$1CA971";"Überhöhungsfaktor für Momenten-Änderungsbegrenzung";"KFWMIFABG_5_A";"4x4";""
"$1CA98B";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_0_A";"4x4";""
"$1CA9A5";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_1_A";"4x4";""
"$1CA9BF";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_2_A";"4x4";""
"$1CA9D9";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_3_A";"4x4";""
"$1CA9F3";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_4_A";"4x4";""
"$1CAA0D";"Überhöhungsfaktor für Füllungspfad bei Lastschlagdämpfung";"KFWMIFAL_5_A";"4x4";""
"$1D551E";"Kennfeld für Wärmemengen-Schwellwert Taupunktende hinter Kat";"KFWMKAT";"10x10";""
"$1D752A";"Kennfeld Wichtung Nachstartfaktor in Abhängigkeit von der Nockenwellenstellung";"KFWNSNW";"5x3";""
"$1D162A";"Sollwinkel für Nockenwelle (wenn Homogen-Mager-Mode) Einlaß";"KFWNWEHMM";"12x16";""
